Year,Month,Month.Numeric,Owner,Payment.Source,Maj.cat,Sub.cat.1,Sub.cat.2,Name,Amount
2017,March,3,Nathan ,VISA,Food,Fast Food,Lunch,Winpak,6.22
2017,March,3,Nathan ,VISA,Food,Fast Food,Lunch,Winpak,7.06
2017,March,3,Nathan ,VISA,Food,Fast Food,Lunch,Winpak,8.81
2017,March,3,Nathan ,VISA,Food,Fast Food,Coffee,Winpak,2.15
2017,March,3,Nathan ,VISA,Food,Fast Food,Lunch,Winpak,8.25
2017,March,3,Nathan ,VISA,Food,Fast Food,Lunch,Winpak,7.74
2017,March,3,Nathan ,VISA,Food,Fast Food,Lunch,Winpak,3.06
2017,March,3,Nathan ,VISA,Food,Fast Food,Lunch,Winpak,8.59
2017,March,3,Nathan ,VISA,Food,Fast Food,Lunch,Winpak,8.76
2017,March,3,Nathan ,VISA,Food,Fast Food,Lunch,Winpak,8.59
2017,March,3,Nathan ,VISA,Food,Fast Food,Coffee,Winpak,1.36
2017,March,3,Nathan ,VISA,Food,Fast Food,Lunch,Winpak,10.29
2017,March,3,Nathan ,VISA,Food,Fast Food,Lunch,Winpak,7.74
2017,March,3,Nathan ,VISA,Food,Fast Food,Lunch,Winpak,8.25
2017,March,3,Nathan ,VISA,Food,Fast Food,Breakfast,Tim Hortons,3.44
2017,March,3,Nathan ,VISA,Food,Fast Food,Coffee,Tim Hortons,1.80
2017,March,3,Nathan ,VISA,Food,Fast Food,Breakfast,Tim Hortons,4.27
2017,March,3,Nathan ,VISA,Food,Fast Food,Breakfast,Tim Hortons,4.27
2017,March,3,Nathan ,VISA,Food,Fast Food,Breakfast,Tim Hortons,3.37
2017,March,3,Nathan ,VISA,Food,Fast Food,Breakfast,Tim Hortons,3.37
2017,March,3,Nathan ,VISA,Food,Fast Food,Lunch,Tim Hortons,7.35
2017,March,3,Nathan ,VISA,Food,Fast Food,Breakfast,Tim Hortons,2.92
2017,March,3,Nathan ,VISA,Food,Fast Food,Breakfast,Tim Hortons,3.37
2017,March,3,Nathan ,VISA,Food,Fast Food,Breakfast,Tim Hortons,3.37
2017,March,3,Nathan ,VISA,Food,Fast Food,Breakfast,Tim Hortons,4.27
2017,March,3,Nathan ,VISA,Food,Fast Food,Coffee,Tim Hortons,1.80
2017,March,3,Nathan ,VISA,Food,Fast Food,Coffee,McDonalds,1.57
2017,March,3,Nathan ,VISA,Food,Fast Food,Coffee,McDonalds,1.80
2017,March,3,Nathan ,VISA,Food,Fast Food,Coffee,McDonalds,1.68
2017,March,3,Nathan ,VISA,Food,Fast Food,Coffee,McDonalds,1.57
2017,March,3,Nathan ,VISA,Food,Fast Food,Breakfast,Tim Hortons,4.27
2017,March,3,Nathan ,VISA,Personal,Haircut,,The Shop,42.25
2017,March,3,Nathan ,VISA,Food,Fast Food,Coffee,McDonalds,1.80
2017,March,3,Nathan ,VISA,Food,Fast Food,Breakfast,McDonalds,5.63
2017,March,3,Nathan ,VISA,Food,Fast Food,Breakfast,Tim Hortons,4.27
2017,March,3,Nathan ,VISA,Personal,Hygeine,,Shoppers,11.33
2017,March,3,Nathan ,VISA,House,Renovations,,Home Depot,77.26
2017,March,3,Nathan ,VISA,House,Renovations,,Home Depot,580.21
2017,March,3,Nathan ,VISA,House,Renovations,,Home Depot,17.39
2017,March,3,Nathan ,VISA,House,Renovations,,Home Depot,50.42
2017,March,3,Nathan ,VISA,House,Renovations,,Home Depot,67.26
2017,March,3,Nathan ,VISA,House,Renovations,,Home Depot,-15.68
2017,March,3,Nathan ,VISA,House,Renovations,,Home Depot,167.78
2017,March,3,Nathan ,VISA,House,Renovations,,Home Depot,-13.55
2017,March,3,Nathan ,VISA,Food,Fast Food,Supper,Pita Pit,20.87
2017,March,3,Nathan ,VISA,Food,Fast Food,Supper,Pita Pit,24.14
2017,March,3,Nathan ,VISA,Food,Restaurant,Supper,Korean,32.23
2017,March,3,Nathan ,VISA,House,Renovations,,Rona,147.77
2017,March,3,Nathan ,VISA,House,Renovations,,Windsor Plywood,44.69
2017,March,3,Nathan ,VISA,House,Renovations,,Windsor Plywood,14.67
2017,March,3,Nathan ,VISA,Transportation,Gas,,Esso,43.22
2017,March,3,Nathan ,VISA,Transportation,Gas,,Esso,41.12
2017,March,3,Nathan ,VISA,Transportation,Gas,,Esso,41.90
2017,March,3,Nathan ,VISA,Entertainment,Photography ,,ITunes,1.35
2017,March,3,Nathan ,VISA,Food,Fast Food,Lunch,Subway,13.10
2017,March,3,Nathan ,VISA,Food,Restaurant,Supper,Golden Loong,50.10
2017,March,3,Nathan ,VISA,House,Renovations,,Dump Bin,195.25
2017,March,3,Nathan ,VISA,House,Renovations,,Dump Bin,140.62
2017,March,3,Nathan ,VISA,Transportation,Insurance,,MPI,57.00
2017,March,3,Nathan ,VISA,Food,Fast Food,Lunch,Subway,13.10
2017,March,3,Nathan ,VISA,Food,Fast Food,Dessert,Dairy Queen,9.02
2017,March,3,Nathan ,VISA,House,Cable/Internet,,Shaw,136.73
2017,March,3,Nathan ,VISA,Entertainment,Movie,,Cineplex,39.98
2017,March,3,Nathan ,VISA,Entertainment,Sports,Travel,Astros,45.41
2017,March,3,Nathan ,VISA,Entertainment,Music,,Spotify,9.99
2017,March,3,Nathan ,VISA,House,Insurance,,The Personal,1150.20
2017,March,3,Nathan ,VISA,Personal,Hygeine,,Pharmacy,25.95
2017,March,3,Nathan ,VISA,Entertainment,Sports,,Curling Club,23.25
2017,March,3,Nathan ,VISA,Entertainment,Sports,,Curling Club,23.25
2017,March,3,Nathan ,VISA,House,Renovations,Foundation,Bock White,151.89
2017,March,3,Nathan ,VISA,House,Renovations,Registry,Winnipeg,240.00
2017,March,3,Nathan ,VISA,Entertainment,Alcohol,,LiquorMart,23.75
2017,March,3,Nathan ,VISA,Food,Grocery,,Superstore,39.94
2017,March,3,Nathan ,VISA,Food,Grocery,,Safeway,21.78
2017,March,3,Nathan ,VISA,Food,Grocery,,Superstore,39.94
2017,March,3,Nathan ,VISA,CAPEX,Appliances,Water Heater,All City,1248.00
2017,April,4,Nathan,VISA,Entertainment,Photography ,,ITunes,1.35
2017,April,4,Nathan,VISA,Food,Grocery,,Superstore,121.29
2017,April,4,Nathan,VISA,Food,Grocery,,Chinese,68.33
2017,April,4,Nathan,VISA,Food,Grocery,,Safeway,7.90
2017,April,4,Nathan,VISA,Food,Fast Food,Lunch,Winpak,8.25
2017,April,4,Nathan,VISA,Food,Fast Food,Lunch,Winpak,8.79
2017,April,4,Nathan,VISA,Food,Fast Food,Lunch,Winpak,8.59
2017,April,4,Nathan,VISA,Food,Fast Food,Lunch,Winpak,8.25
2017,April,4,Nathan,VISA,Food,Fast Food,Lunch,Winpak,6.90
2017,April,4,Nathan,VISA,Food,Fast Food,Lunch,Winpak,5.60
2017,April,4,Nathan,VISA,Food,Fast Food,Lunch,Winpak,8.76
2017,April,4,Nathan,VISA,Food,Fast Food,Coffee,Winpak,1.36
2017,April,4,Nathan,VISA,Food,Fast Food,Lunch,Winpak,7.63
2017,April,4,Nathan,VISA,Food,Fast Food,Lunch,Winpak,4.41
2017,April,4,Nathan,VISA,Food,Fast Food,Lunch,Winpak,5.60
2017,April,4,Nathan,VISA,Food,Fast Food,Coffee,Winpak,1.70
2017,April,4,Nathan,VISA,Food,Fast Food,Lunch,Winpak,6.73
2017,April,4,Nathan,VISA,Food,Fast Food,Coffee,Winpak,1.36
2017,April,4,Nathan,VISA,Food,Fast Food,Coffee,Winpak,1.58
2017,April,4,Nathan,VISA,Food,Fast Food,Lunch,McDonalds,8.00
2017,April,4,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.80
2017,April,4,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.91
2017,April,4,Nathan,VISA,Food,Fast Food,Breakfast,McDonalds,2.49
2017,April,4,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.57
2017,April,4,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.80
2017,April,4,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.80
2017,April,4,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.91
2017,April,4,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.91
2017,April,4,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.80
2017,April,4,Nathan,VISA,Food,Fast Food,Lunch,Tim Hortons,9.12
2017,April,4,Nathan,VISA,Food,Fast Food,Breakfast,Tim Hortons,4.27
2017,April,4,Nathan,VISA,Food,Fast Food,Breakfast,Tim Hortons,3.37
2017,April,4,Nathan,VISA,Food,Fast Food,Breakfast,Tim Hortons,3.37
2017,April,4,Nathan,VISA,Food,Fast Food,Breakfast,Tim Hortons,3.37
2017,April,4,Nathan,VISA,Food,Fast Food,Breakfast,Tim Hortons,3.37
2017,April,4,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.80
2017,April,4,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.80
2017,April,4,Nathan,VISA,Food,Fast Food,Lunch,Tim Hortons,9.62
2017,April,4,Nathan,VISA,Food,Fast Food,Breakfast,Tim Hortons,3.37
2017,April,4,Nathan,VISA,Food,Fast Food,Breakfast,Tim Hortons,4.27
2017,April,4,Nathan,VISA,Food,Fast Food,Lunch,Tim Hortons,8.17
2017,April,4,Nathan,VISA,Personal,Credit Card,Annual Fee,VISA,120.00
2017,April,4,Nathan,VISA,Food,Restaurant,Supper,Simon's Cuisine,9.21
2017,April,4,Nathan,VISA,Food,Fast Food ,Lunch ,Tall Grass Prairie,7.30
2017,April,4,Nathan,VISA,Food,Fast Food,Junk ,Max,2.73
2017,April,4,Nathan,VISA,House,Renovations,,Rona,61.89
2017,April,4,Nathan,VISA,Food,Grocery,,Safeway,40.57
2017,April,4,Nathan,VISA,Transportation,Gas,,Esso,40.71
2017,April,4,Nathan,VISA,Food,Restaurant,Lunch ,Stellas,20.01
2017,April,4,Nathan,VISA,Food,Restaurant,Lunch ,Stellas,34.72
2017,April,4,Nathan,VISA,House,Renovations,,Canadian Tire,31.62
2017,April,4,Nathan,VISA,Food,Fast Food,Lunch ,Subway,10.16
2017,April,4,Nathan,VISA,House,Renovations,Registry,Winnipeg,-120.00
2017,April,4,Nathan,VISA,Food,Grocery,,Safeway,57.63
2017,April,4,Nathan,VISA,Entertainment,Alcohol,,Barley Bros,22.49
2017,April,4,Nathan,VISA,Food,Restaurant,Supper,Wasabi,33.90
2017,April,4,Nathan,VISA,Transportation,Gas,,Esso,37.53
2017,April,4,Nathan,VISA,Food,Fast Food,Lunch ,Subway,10.04
2017,April,4,Nathan,VISA,Entertainment,Music,,Spotify,9.99
2017,April,4,Nathan,VISA,Food,Fast Food,Lunch ,Pita Pit,21.89
2017,April,4,Nathan,VISA,Entertainment,Alcohol,,Torque,32.65
2017,April,4,Nathan,VISA,Personal,Hygeine,,Shoppers,13.53
2017,April,4,Nathan,VISA,Food,Restaurant,Supper,Victoria Seafood,40.10
2017,April,4,Nathan,VISA,House,Cable/Internet,,Shaw,136.73
2017,April,4,Nathan,VISA,Entertainment,Game,,Across the Board,49.62
2017,April,4,Nathan,VISA,Entertainment,Movie,,Cineplex,5.40
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,Starbucks,2.77
2017,May,5,Nathan,VISA,Food,Fast Food,Lunch,Winpak,7.06
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,Winpak,1.36
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,Winpak,1.36
2017,May,5,Nathan,VISA,Food,Fast Food,Lunch,Winpak,10.29
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,Winpak,1.36
2017,May,5,Nathan,VISA,Food,Fast Food,Lunch,Winpak,10.29
2017,May,5,Nathan,VISA,Food,Fast Food,Lunch,Winpak,2.15
2017,May,5,Nathan,VISA,Food,Fast Food,Lunch,Winpak,2.15
2017,May,5,Nathan,VISA,Food,Fast Food,Lunch,Winpak,18.42
2017,May,5,Nathan,VISA,Food,Fast Food,Lunch,Winpak,4.29
2017,May,5,Nathan,VISA,Food,Fast Food,Lunch,Winpak,16.72
2017,May,5,Nathan,VISA,Food,Fast Food,Lunch,Winpak,8.76
2017,May,5,Nathan,VISA,Food,Fast Food,Lunch,Winpak,6.22
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.80
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.80
2017,May,5,Nathan,VISA,Food,Fast Food,Lunch,Tim Hortons,8.49
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.80
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.80
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.80
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.80
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.80
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.80
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.91
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.91
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.91
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.80
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.91
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.80
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.41
2017,May,5,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.91
2017,May,5,Nathan,VISA,Food,Restaurant,Supper,Clay Oven,59.84
2017,May,5,Nathan,VISA,Food,Restaurant,Supper,Korean,32.47
2017,May,5,Nathan,VISA,Food,Restaurant,Supper,Korean,60.57
2017,May,5,Nathan,VISA,Personal,Education,,Udemy,30.00
2017,May,5,Nathan,VISA,Personal,Haircut,,The Shop,42.25
2017,May,5,Nathan,VISA,Entertainment,Music,,Band Camp,362.80
2017,May,5,Nathan,VISA,Food,Grocery,,Safeway,38.47
2017,May,5,Nathan,VISA,Food,Grocery,,Safeway,44.49
2017,May,5,Nathan,VISA,Food,Grocery,,Sobeys,6.20
2017,May,5,Nathan,VISA,Personal,Misc,,PharmaPlus,14.92
2017,May,5,Nathan,VISA,Entertainment,Music,,Spotify,9.99
2017,May,5,Nathan,VISA,House,Baby,,Etsy,208.99
2017,May,5,Nathan,VISA,House,Baby,,Toys R Us,35.64
2017,May,5,Nathan,VISA,House,Cable/Internet,,Shaw,136.73
2017,May,5,Nathan,VISA,House,Renovations,,Home Depot,164.44
2017,May,5,Nathan,VISA,House,Renovations,,Home Depot,141.82
2017,May,5,Nathan,VISA,Entertainment,Music,,Vinyl Revival,4.52
2017,May,5,Nathan,VISA,Entertainment,Gift,Flowers,Anything Grows,65.54
2017,May,5,Nathan,VISA,Entertainment,Gift,Flowers,Anything Grows,65.54
2017,May,5,Nathan,VISA,Transportation,Gas,,Coop,26.80
2017,May,5,Nathan,VISA,Transportation,Gas,,Coop,73.00
2017,May,5,Nathan,VISA,Transportation,Parking,,Parking,6.75
2017,May,5,Nathan,VISA,Transportation,Parking,,Parking,5.00
2017,May,5,Nathan,VISA,Transportation,Parking,,Parking,7.00
2017,May,5,Nathan,VISA,Entertainment,Photography ,,ITunes,1.35
2017,May,5,Nathan,VISA,House,Baby,,Prenatal Class,137.00
2017,May,5,Nathan,VISA,House,Renovations,,Ikea,5.65
2017,May,5,Nathan,VISA,House,Renovations,,Canadian Tire,29.00
2017,June,6,Nathan,VISA,Food,Fast Food,Coffee,Winpak,1.36
2017,June,6,Nathan,VISA,Food,Fast Food,Lunch,Winpak,7.74
2017,June,6,Nathan,VISA,Food,Fast Food,Lunch,Winpak,5.60
2017,June,6,Nathan,VISA,Food,Fast Food,Lunch,Winpak,6.73
2017,June,6,Nathan,VISA,Food,Fast Food,Lunch,Winpak,8.25
2017,June,6,Nathan,VISA,Food,Fast Food,Coffee,Winpak,1.36
2017,June,6,Nathan,VISA,Food,Fast Food,Coffee,Winpak,1.36
2017,June,6,Nathan,VISA,Food,Fast Food,Lunch,Winpak,8.76
2017,June,6,Nathan,VISA,Food,Fast Food,Lunch,Winpak,8.59
2017,June,6,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.80
2017,June,6,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.80
2017,June,6,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.80
2017,June,6,Nathan,VISA,Food,Fast Food,Supper,Tim Hortons,17.38
2017,June,6,Nathan,VISA,Food,Fast Food,Supper,Tim Hortons,11.44
2017,June,6,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.80
2017,June,6,Nathan,VISA,Food,Fast Food,Supper,Tim Hortons,11.73
2017,June,6,Nathan,VISA,Food,Fast Food,Lunch,Tim Hortons,6.53
2017,June,6,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.80
2017,June,6,Nathan,VISA,Food,Fast Food,Breakfast,Tim Hortons,3.26
2017,June,6,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.91
2017,June,6,Nathan,VISA,Food,Fast Food,Lunch,McDonalds,12.63
2017,June,6,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.91
2017,June,6,Nathan,VISA,Food,Fast Food,Breakfast,McDonalds,5.06
2017,June,6,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.91
2017,June,6,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.80
2017,June,6,Nathan,VISA,Entertainment,Photography ,,ITunes,1.35
2017,June,6,Nathan,VISA,Food,Fast Food,Coffee,Starbucks,2.77
2017,June,6,Nathan,VISA,Food,Fast Food,Coffee,Starbucks,2.77
2017,June,6,Nathan,VISA,Transportation,Gas,,Esso,40.04
2017,June,6,Nathan,VISA,Transportation,Gas,,Esso,22.03
2017,June,6,Nathan,VISA,Transportation,Gas,,Esso,30.46
2017,June,6,Nathan,VISA,Transportation,Gas,,Esso,17.48
2017,June,6,Nathan,VISA,Entertainment,Gas,Travel,Coop,40.03
2017,June,6,Nathan,VISA,Entertainment,Gas,Travel,Pelican Landing,26.64
2017,June,6,Nathan,VISA,Entertainment,Gas,Travel,Coop,68.54
2017,June,6,Nathan,VISA,Entertainment,Gas,Travel,Ashern,22.01
2017,June,6,Nathan,VISA,Entertainment,Gas,Travel,Ashern,25.26
2017,June,6,Nathan,VISA,Entertainment,Gas,Travel,Wabowden,20.00
2017,June,6,Nathan,VISA,Entertainment,Gas,Travel,Grand Rapids,30.19
2017,June,6,Nathan,VISA,Transportation,Gas,,Esso,10.83
2017,June,6,Nathan,VISA,Transportation,Gas,,Esso,9.69
2017,June,6,Nathan,VISA,Transportation,Gas,,Petro Canada,23.73
2017,June,6,Nathan,VISA,Transportation,Gas,,Petro Canada,15.04
2017,June,6,Nathan,VISA,House,Renovations,,Rona,16.37
2017,June,6,Nathan,VISA,House,Renovations,,Rona,143.46
2017,June,6,Nathan,VISA,House,Renovations,,Rona,36.85
2017,June,6,Nathan,VISA,House,Renovations,,Rona,24.92
2017,June,6,Nathan,VISA,House,Renovations,,Rona,87.88
2017,June,6,Nathan,VISA,House,Renovations,,Canadian Tire,181.15
2017,June,6,Nathan,VISA,House,Renovations,,Home Depot,131.20
2017,June,6,Nathan,VISA,House,Renovations,Air Conditioner,Balcaen and Sons,222.01
2017,June,6,Nathan,VISA,Food,Grocery,,Safeway,28.63
2017,June,6,Nathan,VISA,Food,Grocery,,Sobeys,9.50
2017,June,6,Nathan,VISA,House,Renovations,,Canadian Tire,-17.00
2017,June,6,Nathan,VISA,Entertainment,Music,,Spotify,9.99
2017,June,6,Nathan,VISA,Personal,Haircut,,The Shop,42.26
2017,June,6,Nathan,VISA,House,Renovations,,Canadian Tire,46.06
2017,June,6,Nathan,VISA,House,Renovations,Cat6 Cable,Memory Express,225.99
2017,June,6,Nathan,VISA,Entertainment,Misc,Travel,Paint Lake,32.14
2017,June,6,Nathan,VISA,CAPEX,Appliances,Washer/Dryer,Bust Buy,1861.76
2017,June,6,Nathan,VISA,Transportation,Parking,,Parking,3.00
2017,June,6,Nathan,VISA,House,Renovations,,Home Depot,337.87
2017,June,6,Nathan,VISA,Food,Restaurant,Supper,Marquee,98.76
2017,June,6,Nathan,VISA,Food,Restaurant,Supper,Argentina Pizza,44.18
2017,June,6,Nathan,VISA,Food,Restaurant,Supper,Harvest Bakery,8.13
2017,June,6,Nathan,VISA,Food,Fast Food,Junk ,Dairy Queen,5.65
2017,June,6,Nathan,VISA,Food,Fast Food,Junk ,Dairy Queen,14.65
2017,June,6,Nathan,VISA,Food,Fast Food,Junk ,Marble Slab,9.61
2017,June,6,Nathan,VISA,Food,Fast Food,Lunch,Pita Pit,9.59
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch,Winpak,6.73
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch,Winpak,6.22
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch,Winpak,8.48
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch,Winpak,7.06
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch,Winpak,7.06
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch,Winpak,8.03
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch,Winpak,6.73
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch,Winpak,7.06
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch,Winpak,6.73
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch,Winpak,8.59
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch,Winpak,8.48
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch,Winpak,6.22
2017,July,7,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.80
2017,July,7,Nathan,VISA,Food,Fast Food,Breakfast,McDonalds,5.06
2017,July,7,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.91
2017,July,7,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.91
2017,July,7,Nathan,VISA,Food,Fast Food,Breakfast,Tim Hortons,3.37
2017,July,7,Nathan,VISA,Food,Fast Food,Breakfast,Tim Hortons,3.37
2017,July,7,Nathan,VISA,Food,Fast Food,Breakfast,Tim Hortons,4.27
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch,Tim Hortons,5.87
2017,July,7,Nathan,VISA,Food,Fast Food,Supper,Tim Hortons,10.02
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch,Tim Hortons,6.77
2017,July,7,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.80
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch,Tim Hortons,5.97
2017,July,7,Nathan,VISA,Food,Restaurant,Lunch ,Stellas,29.89
2017,July,7,Nathan,VISA,Food,Restaurant,Lunch ,Stellas,3.67
2017,July,7,Nathan,VISA,Food,Restaurant,Supper,TH Dong,27.29
2017,July,7,Nathan,VISA,Transportation,Gas,,Petro Canada,30.30
2017,July,7,Nathan,VISA,Entertainment,Photography ,,ITunes,1.35
2017,July,7,Nathan,VISA,Food,Grocery,,Safeway,4.75
2017,July,7,Nathan,VISA,House,Renovations,,Canadian Tire,54.20
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch,Pita Pit,9.59
2017,July,7,Nathan,VISA,Food,Fast Food,Junk ,Dairy Queen,12.41
2017,July,7,Nathan,VISA,House,Renovations,,Home Depot,34.10
2017,July,7,Nathan,VISA,House,Renovations,,Tree Removal,1134.00
2017,July,7,Nathan,VISA,Entertainment,Alcohol,,Canada Inn,31.19
2017,July,7,Nathan,VISA,Transportation,Parking,,Parking,9.00
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch ,Subway,10.17
2017,July,7,Nathan,VISA,Food,Fast Food,Junk,Dairy Queen,6.20
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch ,Wendys,10.39
2017,July,7,Nathan,VISA,Food,Fast Food,Lunch ,Wendys,10.39
2017,July,7,Nathan,VISA,House,Renovations,,Rona,53.02
2017,July,7,Nathan,VISA,House,Renovations,,Rona,147.89
2017,July,7,Nathan,VISA,Food,Grocery,,Safeway,57.76
2017,July,7,Nathan,VISA,Food,Fast Food,Junk,Dairy Queen,11.50
2017,July,7,Nathan,VISA,Transportation,Gas,,Esso,48.77
2017,July,7,Nathan,VISA,House,Renovations,,Home Depot,16.69
2017,July,7,Nathan,VISA,Entertainment,Music,,Long and McQuade,33.88
2017,July,7,Nathan,VISA,Personal,Haircut,,The Shop,31.25
2017,July,7,Nathan,VISA,Food,Fast Food,Junk,Dairy Queen,6.20
2017,July,7,Nathan,VISA,Personal,Hygeine,,Shoppers,14.85
2017,July,7,Nathan,VISA,Entertainment,Alcohol,,LiquorMart,28.80
2017,July,7,Nathan,VISA,Transportation,Gas,,Esso,29.52
2017,July,7,Nathan,VISA,Entertainment,Food,Travel,Bordertown,24.68
2017,July,7,Nathan,VISA,Entertainment,Gas,Travel,Coop,38.70
2017,July,7,Nathan,VISA,Entertainment,Gift,Anniversary,Florists,40.68
2017,July,7,Nathan,VISA,Entertainment,Misc,,Ticketmaster,15.00
2017,July,7,Nathan,VISA,House,Renovations,,Rona,29.48
2017,July,7,Nathan,VISA,House,Renovations,,Home Depot,138.20
2017,July,7,Nathan,VISA,Transportation,Gas,,Esso,35.84
2017,August,8,Nathan,VISA,Food,Fast Food,Supper,Tim Hortons,11.96
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.91
2017,August,8,Nathan,VISA,Food,Fast Food,Breakfast,Tim Hortons,3.26
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.91
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.91
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.91
2017,August,8,Nathan,VISA,Food,Fast Food,Lunch,Tim Hortons,9.12
2017,August,8,Nathan,VISA,Food,Fast Food,Breakfast,Tim Hortons,3.26
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.91
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.91
2017,August,8,Nathan,VISA,Food,Fast Food,Lunch,Tim Hortons,9.00
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,Tim Hortons,1.91
2017,August,8,Nathan,VISA,Food,Fast Food,Breakfast,Tim Hortons,3.48
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.80
2017,August,8,Nathan,VISA,Food,Fast Food,Breakfast,McDonalds,2.27
2017,August,8,Nathan,VISA,Food,Fast Food,Breakfast,McDonalds,6.33
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.68
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.68
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.91
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.91
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.91
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.80
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.68
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.91
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,McDonalds,1.80
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,Starbucks,2.77
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,Starbucks,2.77
2017,August,8,Nathan,VISA,Food,Fast Food,Coffee,Starbucks,2.77
